0, -0.004
10, -0.174
20, -0.059
30, -0.001
40, -0.23
50, -0.253
60, -0.157
70, -0.116
80, -0.114
90, -0.106
100, -0.11
110, -0.132
120, -0.201
130, -0.19
140, -0.239
150, -0.233
160, -0.285
170, -0.314
180, -0.331
190, -0.341
200, -0.341
210, -0.341
220, -0.341
230, -0.341
240, -0.341
250, -0.341
260, -0.341
270, -0.341
280, -0.341
290, -0.341
300, -0.341
310, -0.341
320, -0.341
330, -0.341
340, -0.341
350, -0.341
360, -0.341
370, -0.341
380, -0.341
390, -0.341
400, -0.341
410, -0.341
420, -0.341
430, -0.341
440, -0.341
450, -0.341
460, -0.341
470, -0.341
480, -0.341
490, -0.341
500, -0.245
510, -0.245
520, -0.245
530, -0.245
540, -0.245
550, -0.245
560, -0.245
570, -0.245
580, -0.245
590, -0.245
600, -0.245
610, -0.245
620, -0.245
630, -0.245
640, -0.245
650, -0.245
660, -0.081
670, -0.236
680, -0.059
690, -0.179
700, -0.839
710, -1.098
720, -2.597
730, -0.786
740, -0.368
750, -0.127
760, -0.03
770, -0.0
780, -0.841
790, -0.039
800, -0.529
810, -0.847
820, -0.363
830, -0.326
840, -0.564
850, -0.872
860, -2.604
870, -0.278
880, -0.169
890, -0.087
900, -0.003
910, -0.071
920, -0.008
930, -0.212
940, -1.047
950, 73.771
960, 93.734
970, 93.657
980, 93.563
990, 92.997
1000, 92.627
1010, 91.866
1020, 91.86
1030, 92.633
1040, 92.77
1050, 90.889
1060, 90.057
1070, -24.462
1080, 89.851
1090, 90.623
1100, 93.38
1110, 93.269
1120, 93.224
1130, 93.08
1140, 92.912
1150, 93.017
1160, 92.868
1170, 93.128
1180, 93.029
1190, 93.171
1200, 93.327
1210, 92.18
1220, 90.789
1230, 90.114
1240, 91.07
1250, 91.666
1260, 92.19
1270, 92.977
1280, 92.817
1290, 92.755
1300, 93.218
1310, 93.334
1320, 93.275
1330, 93.231
1340, 93.374
1350, 93.104
1360, 92.16
1370, 92.034
1380, 91.16
1390, 91.628
1400, 92.579
1410, 92.997
1420, 92.97
1430, 92.93
1440, 92.773
1450, 92.704
1460, 92.72
1470, 92.743
1480, 92.775
1490, 92.751
1500, 93.07
1510, 93.066
1520, 93.138
1530, 93.131
1540, 93.162
1550, 93.205
1560, 93.235
1570, 92.983
1580, 92.141
1590, 92.681
1600, 92.332
1610, 91.751
1620, 92.968
1630, 93.067
1640, 93.103
1650, 93.062
1660, 92.591
1670, 91.76
1680, 92.588
1690, 92.881
1700, 92.217
1710, 92.337
1720, 91.882
1730, 93.074
1740, 92.772
1750, 93.302
1760, 92.716
1770, 93.095
1780, 92.2
1790, 91.941
1800, 91.917
1810, 91.933
1820, 92.357
1830, 92.822
1840, 93.186
1850, 93.084
1860, 92.855
1870, 92.878
1880, 92.854
1890, 92.861
1900, 93.016
1910, 93.195
1920, 93.147
1930, 93.258
1940, 93.356
1950, 92.797
1960, 91.768
1970, 92.001
1980, 92.16
1990, 92.05
2000, 91.587
2010, 92.119
2020, 92.521
2030, 92.759
2040, 92.862
2050, 92.495
2060, 93.121
2070, 92.958
2080, 92.687
2090, 92.898
2100, 92.579
2110, 92.134
2120, 93.118
2130, 93.137
2140, 93.302
2150, 93.138
2160, 93.227
2170, 93.04
2180, 93.081
2190, 92.945
2200, 92.656
2210, 92.665
2220, 92.525
2230, 92.959
2240, 92.346
2250, 92.399
2260, 92.231
2270, 92.897
2280, 92.97
2290, 92.887
2300, 92.748
2310, 92.856
2320, 92.509
2330, 92.854
2340, 93.226
2350, 92.454
2360, 92.571
2370, 92.974
2380, 93.137
2390, 93.279
2400, 92.942
2410, 93.181
2420, 92.775
2430, 92.72
2440, 93.06
2450, 93.122
2460, 93.107
2470, 93.049
2480, 93.282
2490, 71.816
2500, 92.853
2510, 55.868
2520, 93.078
2530, 92.947
2540, 93.235
2550, 93.412
2560, 93.384
2570, 93.438
2580, 93.382
2590, 93.386
2600, 93.318
2610, 93.212
2620, 93.22
2630, 93.346
2640, 93.41
2650, 93.366
2660, 93.462
2670, 93.478
2680, 93.806
2690, 64.547
2700, 93.295
2710, 93.361
2720, 93.422
2730, 93.478
2740, 92.493
2750, -48.129
2760, 93.438
2770, 92.688
2780, 93.29
2790, 93.152
2800, 93.061
2810, 92.771
2820, 92.517
2830, 92.529
2840, 92.672
2850, 92.786
2860, 89.644
2870, 91.937
2880, 92.466
2890, 93.334
2900, 93.234
2910, 93.447
2920, 91.828
2930, 92.733
2940, 92.786
2950, 92.263
2960, 90.818
2970, 92.85
2980, 92.163
2990, 66.421
3000, 16.674
3010, -98.826
3020, 93.265
3030, 93.037
3040, 93.192
3050, 93.295
3060, 93.225
3070, 93.219
3080, 93.308
3090, 93.203
3100, 93.242
3110, 93.312
3120, 92.827
3130, 92.556
3140, 92.537
3150, 90.132
3160, 91.916
3170, 91.578
3180, 92.053
3190, 91.555
3200, 92.213
3210, 92.897
3220, 91.366
3230, 92.918
3240, 92.481
3250, 30.25
3260, -2.963
3270, 59.493
3280, 93.274
3290, 92.589
3300, 93.301
3310, 93.27
3320, 93.157
3330, 93.293
3340, 93.22
3350, 93.049
3360, 93.339
3370, 93.322
3380, 93.484
3390, 93.388
3400, 93.074
3410, 93.435
3420, 92.971
3430, 93.193
3440, 93.186
3450, 93.134
3460, 92.826
3470, 92.668
3480, 93.458
3490, 92.861
3500, 93.442
3510, 93.492
3520, 93.069
3530, 92.768
3540, 93.321
3550, 93.284
3560, 93.316
3570, 93.416
3580, 93.309
3590, 93.201
3600, 92.894
3610, 92.827
3620, 89.36
3630, 93.367
3640, 93.222
3650, 92.357
3660, 93.063
3670, 93.388
3680, 92.978
3690, 92.437
3700, 92.378
3710, 91.572
3720, 93.119
3730, 93.163
3740, 93.368
3750, -21.794
3760, -9.791
3770, 16.977
3780, 43.427
3790, 93.46
3800, 83.813
3810, 89.216
3820, 93.442
3830, 93.447
3840, 93.469
3850, 93.487
3860, -89.816
3870, -99.327
3880, 92.912
3890, 93.386
3900, 93.337
3910, 93.235
3920, 93.384
3930, 93.223
3940, 93.4
3950, 93.43
3960, 93.345
3970, 93.168
3980, 93.332
3990, 93.443
4000, 93.401
4010, 93.381
4020, 93.461
4030, 93.027
4040, 93.399
4050, 93.461
4060, 93.472
4070, 93.207
4080, 93.385
4090, 93.363
4100, 93.097
4110, 93.185
4120, 93.348
4130, 93.082
4140, 93.471
4150, 93.338
4160, 93.331
4170, 93.282
4180, 93.24
4190, 93.102
4200, 93.195
4210, 93.061
4220, 92.588
4230, 92.12
4240, 93.36
4250, 93.422
4260, 93.383
4270, 93.214
4280, 93.434
4290, 93.619
4300, 92.807
4310, 92.581
4320, -44.056
4330, 92.263
4340, 93.123
4350, 93.343
4360, 93.364
4370, 93.268
4380, 93.366
4390, 93.34
4400, 93.216
4410, 93.253
4420, 93.367
4430, 93.427
4440, 93.375
4450, 91.462
4460, 92.26
4470, 92.864
4480, 92.848
4490, 93.39
4500, 93.372
4510, 93.32
4520, 93.674
4530, 93.459
4540, 91.822
4550, -98.684
4560, -98.256
4570, -97.456
4580, -16.379
4590, -14.567
4600, 93.242
4610, 93.282
4620, 93.295
4630, 93.275
4640, 93.347
4650, 93.293
4660, 93.326
4670, 93.252
4680, 93.254
4690, 93.474
4700, 93.412
4710, 93.324
4720, 93.408
4730, 93.304
4740, 93.13
4750, 93.316
4760, 93.237
4770, 93.39
4780, 93.359
4790, 93.348
4800, 93.373
4810, 93.286
4820, 93.317
4830, 93.139
4840, 93.053
4850, 93.228
4860, 93.124
4870, 93.29
4880, 93.314
4890, 93.363
4900, 93.308
4910, 93.298
4920, 93.439
4930, 93.507
4940, 23.736
4950, 93.202
4960, 93.367
4970, 93.275
4980, 93.275
4990, 93.316
5000, 93.363
5010, 92.618
5020, 93.341
5030, 90.635
5040, 93.057
5050, 93.328
5060, 92.528
5070, 93.316
5080, 93.229
5090, 93.313
5100, 93.239
5110, 93.257
5120, 91.194
5130, 58.086
5140, 55.375
5150, 93.484
5160, 93.441
5170, 93.384
5180, 93.388
5190, 93.344
5200, 93.36
5210, 93.363
5220, 93.298
5230, 93.333
5240, 93.054
5250, 93.057
5260, 91.291
5270, 93.345
5280, 93.442
5290, 93.394
5300, 93.46
5310, 93.364
5320, 93.174
5330, 92.343
5340, -98.224
5350, -87.72
5360, 93.211
5370, 91.311
5380, 91.88
5390, 91.358
5400, -27.875
5410, 92.989
5420, 92.25
5430, 93.289
5440, 93.105
5450, 93.311
5460, 93.292
5470, 93.306
5480, 93.388
5490, 93.32
5500, 93.362
5510, 93.456
5520, 93.488
5530, 93.48
5540, 93.066
5550, 93.446
5560, 93.403
5570, 93.39
5580, 93.352
5590, 93.422
5600, 92.887
5610, 93.163
5620, 93.208
5630, 93.175
5640, 93.112
5650, 93.442
5660, 93.301
5670, 92.912
5680, 93.439
5690, 93.272
5700, 93.364
5710, 93.381
