3620, -321.538
3630, -365.684
3640, -246.443
3650, -219.139
3660, -286.944
3670, -239.745
3680, -295.548
3690, -242.223
3700, -294.344
3710, -264.505
3720, -148.817
3730, -196.234
3740, -240.751
3750, -345.128
3760, -143.21
3770, -318.272
3780, -289.698
3790, -241.243
3800, -207.459
3810, -198.727
3820, -251.042
3830, -195.666
3840, -242.13
3850, -98.112
3860, -265.38
3870, -98.008
3880, -220.294
3890, -298.319
3900, -342.959
3910, -344.852
3920, -171.483
3930, -123.304
3940, -295.945
3950, -249.884
3960, -269.94
3970, -219.31
3980, -123.485
3990, -290.444
4000, -267.763
4010, -245.651
4020, -214.515
4030, -190.455
4040, -290.311
4050, -258.02
4060, -329.111
4070, -216.702
4080, -337.839
4090, -240.638
4100, -292.342
4110, -149.128
4120, -148.639
4130, -197.416
4140, -196.697
4150, -195.268
4160, -247.104
4170, -146.012
4180, -372.976
4190, -121.337
4200, -218.79
4210, -296.095
4220, -218.428
4230, -310.307
4240, -198.915
4250, -267.54
4260, -267.452
4270, -172.035
4280, -240.366
4290, -265.318
4300, -169.861
4310, -265.119
4320, -194.126
4330, -216.892
4340, -144.78
4350, -344.071
4360, -265.24
4370, -259.229
4380, -336.157
4390, -240.921
4400, -168.713
4410, -268.929
4420, -269.709
4430, -294.511
4440, -196.39
4450, -333.963
4460, -243.967
4470, -303.942
4480, -170.662
4490, -340.123
4500, -147.395
4510, -122.89
4520, -289.586
4530, -220.67
4540, -265.106
4550, -279.753
4560, -242.386
4570, -242.776
4580, -247.396
4590, -334.221
4600, -266.265
4610, -193.887
4620, -320.083
4630, -318.011
4640, -311.045
4650, -168.883
4660, -123.403
4670, -263.815
4680, -234.697
4690, -337.672
4700, -242.044
4710, -293.055
4720, -144.088
4730, -332.791
4740, -218.839
4750, -196.628
4760, -171.479
4770, -217.733
4780, -192.12
4790, -122.376
4800, -290.371
4810, -363.254
4820, -345.862
4830, -342.97
4840, -358.714
4850, -324.493
4860, -169.471
4870, -300.267
4880, -244.614
4890, -195.16
4900, -170.448
4910, -120.267
4920, -307.922
4930, -304.011
4940, -269.53
4950, -315.176
4960, -263.945
4970, -193.449
4980, -168.445
4990, -290.655
5000, -199.992
5010, -289.523
5020, -260.918
5030, -288.527
5040, -200.362
5050, -319.854
5060, -184.705
5070, -289.07
5080, -264.645
5090, -311.545
5100, -392.247
5110, -240.944
5120, -195.266
5130, -241.111
5140, -195.51
5150, -189.903
5160, -404.49
5170, -341.386
5180, -170.401
5190, -345.783
5200, -267.28
5210, -225.195
5220, -168.133
5230, -248.927
