0, -0.493
10, -234.732
20, -505.117
30, -342.536
40, -423.236
50, -442.875
60, -215.781
70, -293.682
80, 218.613
90, 788.556
100, -33.986
110, 2348.479
120, 3023.415
130, 2943.51
140, 2873.825
150, 2318.946
160, 3017.1
170, 3252.153
180, 3299.345
190, 3863.543
200, 3326.806
210, 3631.854
220, 4066.956
230, 2399.437
240, 3830.306
250, 3810.773
260, 3676.588
270, 3754.572
280, 3303.377
290, 3304.598
300, 4040.864
310, 4069.3
320, 3704.476
330, 3523.712
340, 3672.8
350, 3884.171
360, 3832.196
370, 3703.012
380, 3852.308
390, 3496.05
400, 3647.735
410, 3584.127
420, 3693.63
430, 3703.842
440, 3496.777
450, 3780.015
460, 3896.496
470, 3993.395
480, 3943.704
490, 3871.583
500, 3921.072
510, 3589.83
520, 3559.958
530, 3974.457
540, 3683.551
550, 3811.77
560, 3765.262
570, 3799.088
580, 3561.44
590, 3846.991
600, 3652.731
610, 3962.557
620, 3849.272
630, 3913.131
640, 3710.949
650, 3735.931
660, 3896.301
670, 4096.834
680, 3788.467
690, 4014.026
700, 4227.184
710, 4384.266
720, 4151.113
730, 4026.437
740, 4113.694
750, 4523.97
760, 3959.881
770, 4219.59
780, 4197.975
790, 4315.238
800, 4347.687
810, 4179.803
820, 4044.889
830, 4134.399
840, 4238.829
850, 3689.949
860, 4299.356
870, 4364.021
880, 4085.826
890, 4308.774
900, 4342.753
910, 4300.274
920, 4383.827
930, 4331.139
940, 4227.099
950, 4288.751
960, 4120.739
970, 4264.694
980, 4465.452
990, 4531.351
1000, 4073.474
1010, 4510.862
1020, 4420.337
1030, 3627.564
1040, 4599.324
1050, 4104.372
1060, 4365.2
1070, 4003.433
1080, 4440.872
1090, 4565.779
1100, 4797.748
1110, 4443.985
1120, 4438.41
1130, 4154.967
1140, 4234.528
1150, 4260.253
1160, 4443.856
1170, 4329.924
1180, 4351.734
1190, 4179.803
1200, 4666.546
1210, 4721.689
1220, 4451.695
1230, 4188.459
1240, 4484.96
1250, 4336.793
1260, 4215.123
1270, 4451.089
1280, 4552.868
1290, 4519.12
1300, 4647.038
1310, 4578.463
1320, 3428.244
1330, 4353.821
1340, 3985.671
1350, 4276.914
1360, 4355.503
1370, 4440.441
1380, 4448.35
1390, 4294.974
1400, 4657.014
1410, 4601.417
1420, 4500.861
1430, 4388.099
1440, 4765.521
1450, 4826.407
1460, 4437.705
1470, 4402.444
1480, 4411.761
1490, 4451.456
1500, 4473.944
1510, 4526.48
1520, 4595.659
1530, 4549.586
1540, 4614.041
1550, 4982.209
